SOC,B_Vol,B_Curr
79.00268208,400.2388234,127.6065477
79.0026822,400.238974,127.6049449
79.00268233,400.2390928,127.6033999
79.00268246,400.2391845,127.6022934
79.00268258,400.239242,127.6017066
79.00268271,400.2392844,127.6014083
79.00268283,400.2392882,127.6017369
79.00268296,400.2392639,127.6025065
79.00268308,400.2392079,127.6036244
79.00268321,400.2391447,127.6047617
79.00268334,400.2390654,127.6057826
79.00268346,400.2389779,127.6068323
79.00268359,400.2388923,127.6076309
79.00268371,400.2388122,127.6081073
79.00268384,400.238762,127.6082098
79.00268397,400.2387398,127.6079006
79.00268409,400.2387672,127.6070373
79.00268422,400.2388359,127.6057238
79.00268434,400.2389525,127.6038501
79.00268447,400.2391267,127.6017257
79.0026846,400.2393493,127.5989803
79.00268472,400.2396118,127.5957842
79.00268485,400.2399059,127.5922833
79.00268497,400.2402053,127.5883646
79.0026851,400.2405012,127.5842451
79.00268522,400.2408014,127.5799431
79.00268535,400.241083,127.5758659
79.00268548,400.2413436,127.5720314
79.0026856,400.241576,127.5685023
79.00268573,400.2417969,127.5655238
79.00268585,400.2419826,127.5632455
79.00268598,400.2421401,127.5617354
79.00268611,400.2422634,127.5609452
79.00268623,400.2423754,127.5606597
79.00268636,400.2424604,127.5609737
79.00268648,400.2425316,127.5616544
79.00268661,400.2425933,127.5623527
79.00268674,400.2426598,127.5629342
79.00268686,400.2427396,127.563543
79.00268699,400.2428414,127.5638186
79.00268711,400.242974,127.563748
79.00268724,400.2431447,127.5632164
79.00268736,400.2433571,127.5624954
79.00268749,400.2436075,127.5612099
79.00268762,400.2438884,127.5594693
79.00268774,400.2441887,127.5571665
79.00268787,400.2444962,127.5544264
79.00268799,400.2447996,127.5515016
79.00268812,400.2450927,127.5481576
79.00268825,400.2453687,127.5446098
79.00268837,400.2456316,127.540875
79.0026885,400.2458696,127.5373586
79.00268862,400.2460756,127.5339967
79.00268875,400.2462541,127.5310583
79.00268888,400.2464037,127.5285491
79.002689,400.2465235,127.526587
79.00268913,400.2466133,127.5256958
79.00268925,400.2466743,127.525511
79.00268938,400.2467109,127.5262195
79.00268951,400.2467268,127.5276601
79.00268963,400.2467406,127.529564
79.00268976,400.2467442,127.532039
79.00268988,400.2467482,127.5345884
79.00269001,400.2467559,127.5371083
79.00269014,400.2467916,127.5394907
79.00269026,400.2468605,127.5416409
79.00269039,400.2469479,127.5434806
79.00269051,400.2470754,127.5451754
79.00269064,400.247231,127.5463533
79.00269076,400.247409,127.5470986
79.00269089,400.2475882,127.5473041
79.00269102,400.2477599,127.5470836
79.00269114,400.2479335,127.5465948
79.00269127,400.248091,127.5457965
79.00269139,400.2482279,127.5447211
79.00269152,400.2483409,127.5435951
79.00269165,400.2484276,127.5425484
79.00269177,400.2484789,127.5417172
79.0026919,400.2485014,127.5412407
79.00269202,400.248488,127.5412585
79.00269215,400.2484586,127.541886
79.00269228,400.2483895,127.5431831
79.0026924,400.2482916,127.5450927
79.00269253,400.2481742,127.5475002
79.00269265,400.24803,127.5502321
79.00269278,400.2478731,127.5530987
79.00269291,400.2477044,127.555925
79.00269303,400.2475501,127.5586086
79.00269316,400.2474114,127.5610369
79.00269328,400.2472921,127.563364
79.00269341,400.2472081,127.5652209
79.00269353,400.2471688,127.566667
79.00269366,400.2471786,127.5675871
79.00269379,400.2472345,127.568063
79.00269391,400.2473227,127.5680772
79.00269404,400.2474491,127.5676257
79.00269416,400.2475991,127.5667283
79.00269429,400.2477501,127.5654517
79.00269442,400.2478937,127.5638554
79.00269454,400.248039,127.5622278
79.00269467,400.2481631,127.5604516
79.00269479,400.2482649,127.5586633
79.00269492,400.2483373,127.5570061
79.00269505,400.2483976,127.5557336
79.00269517,400.2484218,127.554856
79.0026953,400.2484169,127.5546126
79.00269542,400.2483761,127.5549393
79.00269555,400.2483073,127.5560166
79.00269567,400.2482266,127.557793
79.0026958,400.2481192,127.5598435
79.00269593,400.2479987,127.5621009
79.00269605,400.2478663,127.564373
79.00269618,400.2477478,127.566504
79.0026963,400.2476392,127.568621
79.00269643,400.2475577,127.5703607
79.00269656,400.2475036,127.5717334
79.00269668,400.2474845,127.5726254
79.00269681,400.2475338,127.5733156
79.00269693,400.2476284,127.5735464
79.00269706,400.24778,127.5733034
79.00269718,400.2479785,127.5724616
79.00269731,400.2482066,127.5711837
79.00269744,400.2484712,127.5694102
79.00269756,400.2487406,127.5675261
79.00269769,400.2490081,127.565388
79.00269781,400.2492668,127.5631198
79.00269794,400.2495106,127.5608761
79.00269807,400.2497346,127.5587136
79.00269819,400.2499494,127.5570111
79.00269832,400.250131,127.5558849
79.00269844,400.2502851,127.5552669
79.00269857,400.2504046,127.5553814
79.00269869,400.2504968,127.5560428
79.00269882,400.2505719,127.5573886
79.00269895,400.2506273,127.5592618
79.00269907,400.2506649,127.561255
79.0026992,400.2506992,127.5632372
79.00269932,400.2507386,127.5653145
79.00269945,400.2507919,127.5671309
79.00269958,400.2508677,127.5686348
79.0026997,400.2509752,127.5697142
79.00269983,400.2511217,127.5704113
79.00269995,400.251311,127.570696
79.00270008,400.2515395,127.5707569
79.00270021,400.2517998,127.5703386
79.00270033,400.2520808,127.569317
79.00270046,400.2523705,127.5678574
79.00270058,400.2526575,127.5659174
79.00270071,400.2529355,127.5637017
79.00270083,400.2531971,127.5612735
79.00270096,400.2534523,127.5589318
79.00270109,400.2536774,127.5566085
79.00270121,400.2538763,127.5543605
79.00270134,400.2540415,127.5526757
79.00270146,400.2541783,127.5513661
79.00270159,400.2542855,127.550502
79.00270172,400.254363,127.5503966
79.00270184,400.254412,127.5505997
79.00270197,400.2544368,127.5510819
79.00270209,400.2544411,127.5516493
79.00270222,400.2544433,127.5521338
79.00270235,400.2544361,127.5524228
79.00270247,400.2544281,127.5525678
79.0027026,400.2544285,127.5523603
79.00270272,400.2544535,127.5516867
79.00270285,400.2545037,127.5506057
79.00270297,400.2545945,127.5490951
79.0027031,400.2547218,127.5473475
79.00270323,400.254897,127.5449845
79.00270335,400.255117,127.5421427
79.00270348,400.2553544,127.5387144
79.0027036,400.2556051,127.5348408
79.00270373,400.2558568,127.5305776
79.00270386,400.2560994,127.5261378
79.00270398,400.2563411,127.5214966
79.00270411,400.2565587,127.5167426
79.00270423,400.2567528,127.5121153
79.00270436,400.2569162,127.5077643
79.00270448,400.2570667,127.5038422
79.00270461,400.2571878,127.5005015
79.00270474,400.2572787,127.4978704
79.00270486,400.2573312,127.4960207
79.00270499,400.2573558,127.4949074
79.00270511,400.2573488,127.4944272
79.00270524,400.2573347,127.4944176
79.00270537,400.2573043,127.4946801
79.00270549,400.2572656,127.4950297
79.00270562,400.2572285,127.495311
79.00270574,400.2571965,127.495413
79.00270587,400.257194,127.4952515
79.002706,400.2572284,127.4947636
79.00270612,400.2572952,127.4939022
79.00270625,400.2574088,127.492632
79.00270637,400.2575575,127.4909268
79.0027065,400.2577498,127.4887669
79.00270662,400.257976,127.4861471
79.00270675,400.2582097,127.4830877
79.00270688,400.2584428,127.4796413
79.002707,400.258682,127.4760809
79.00270713,400.2589045,127.4722378
79.00270725,400.259107,127.4683086
79.00270738,400.2592823,127.4643347
79.00270751,400.2594333,127.4607129
79.00270763,400.2595578,127.4575206
79.00270776,400.259668,127.4547651
79.00270788,400.2597476,127.452567
79.00270801,400.2597887,127.4514542
79.00270814,400.2598017,127.4508989
79.00270826,400.2597839,127.4515295
79.00270839,400.2597486,127.4527586
79.00270851,400.2596997,127.4545341
79.00270864,400.2596563,127.456917
79.00270876,400.259614,127.4593445
79.00270889,400.2595766,127.4619309
79.00270902,400.2595752,127.4643428
79.00270914,400.2595978,127.4664578
79.00270927,400.2596488,127.468485
79.00270939,400.2597484,127.4700565
79.00270952,400.2598677,127.4712244
79.00270965,400.2600048,127.4718767
79.00270977,400.2601474,127.4721945
79.0027099,400.2602847,127.4720859
79.00271002,400.2604095,127.471507
79.00271015,400.2605251,127.4706244
79.00271028,400.2606182,127.4697214
79.0027104,400.2606814,127.4686766
79.00271053,400.2607186,127.4676443
79.00271065,400.2607283,127.4667751
79.00271078,400.2607229,127.4662727
79.0027109,400.2606781,127.4661435
79.00271103,400.2606026,127.4666999
79.00271116,400.2604897,127.4681247
79.00271128,400.2603483,127.4701922
79.00271141,400.260182,127.4730642
79.00271153,400.2600044,127.4765804
79.00271166,400.2598139,127.4804772
79.00271179,400.2596162,127.4848407
79.00271191,400.2594266,127.4892099
79.00271204,400.2592546,127.4934803
79.00271216,400.2591101,127.497551
79.00271229,400.2590027,127.5015625
79.00271241,400.2589408,127.505149
79.00271254,400.2589287,127.5083459
79.00271267,400.2589638,127.5110408
79.00271279,400.2590393,127.5135205
79.00271292,400.2591449,127.5154167
79.00271304,400.259268,127.5168819
79.00271317,400.2593966,127.5178694
79.0027133,400.2595208,127.5185447
79.00271342,400.2596336,127.5191884
79.00271355,400.2597295,127.5196688
79.00271367,400.2598045,127.5201411
79.0027138,400.2598557,127.5207453
79.00271392,400.2598807,127.5216824
79.00271405,400.2598779,127.5230632
79.00271418,400.259846,127.5248351
79.0027143,400.2597847,127.5272704
79.00271443,400.2596953,127.5298579
79.00271455,400.2595812,127.5328186
79.00271468,400.2594597,127.5357001
79.0027148,400.2593202,127.5386304
79.00271493,400.2591752,127.5412929
79.00271506,400.2590273,127.5436306
79.00271518,400.2589019,127.5456523
79.00271531,400.258804,127.5472727
79.00271543,400.258734,127.5485919
79.00271556,400.2586996,127.5493375
79.00271569,400.2587346,127.5496239
79.00271581,400.2588053,127.5493344
79.00271594,400.2589518,127.5485702
79.00271606,400.2591366,127.5473307
79.00271619,400.2593563,127.5456393
79.00271631,400.2596149,127.5435664
79.00271644,400.2598763,127.5412052
79.00271657,400.2601479,127.5386243
79.00271669,400.2604083,127.5361268
79.00271682,400.2606497,127.5336603
79.00271694,400.2608855,127.531344
79.00271707,400.2610922,127.5293766
79.00271719,400.2612731,127.5279276
79.00271732,400.261421,127.5270642
79.00271745,400.2615475,127.5267376
79.00271757,400.2616468,127.5268416
79.0027177,400.261716,127.5272118
79.00271782,400.2617657,127.5276678
79.00271795,400.2618142,127.5280445
79.00271808,400.2618536,127.5282487
79.0027182,400.2618938,127.5281885
79.00271833,400.2619444,127.5278021
79.00271845,400.2620184,127.5270423
79.00271858,400.2621164,127.5258738
79.0027187,400.2622581,127.5242703
79.00271883,400.2624554,127.522212
79.00271896,400.2626938,127.5196843
79.00271908,400.2629836,127.5166761
79.00271921,400.2633147,127.513189
79.00271933,400.26367,127.5092489
79.00271946,400.2640552,127.5049309
79.00271958,400.2644408,127.5003335
79.00271971,400.2648201,127.4955291
79.00271984,400.2651866,127.4908307
79.00271996,400.2655493,127.4861766
79.00272009,400.2658849,127.4817401
79.00272021,400.2661955,127.477737
79.00272034,400.266474,127.4741759
79.00272047,400.2667388,127.4715524
79.00272059,400.2669663,127.4693943
79.00272072,400.2671662,127.4682777
79.00272084,400.2673356,127.4676683
79.00272097,400.267485,127.4675066
79.00272109,400.2676324,127.4678578
79.00272122,400.2677693,127.4682475
79.00272135,400.2679057,127.4685713
79.00272147,400.2680506,127.4687351
79.0027216,400.2682167,127.4686498
79.00272172,400.2684112,127.4682427
79.00272185,400.2686308,127.4676819
79.00272198,400.2688927,127.4667054
79.0027221,400.2691644,127.4651718
79.00272223,400.2694599,127.4631869
79.00272235,400.2697504,127.4606437
79.00272248,400.270044,127.457672
79.0027226,400.2703205,127.4543389
79.00272273,400.2705762,127.4507039
79.00272286,400.2708117,127.447058
79.00272298,400.2710216,127.4432972
79.00272311,400.2712122,127.4395797
79.00272323,400.2713661,127.4359692
79.00272336,400.2714907,127.4329646
79.00272349,400.2715784,127.4302542
79.00272361,400.2716358,127.428485
79.00272374,400.2716628,127.4273911
79.00272386,400.2716608,127.4272468
79.00272399,400.2716345,127.4279667
79.00272411,400.2715898,127.4294381
79.00272424,400.271531,127.4314889
79.00272437,400.2714775,127.4339062
79.00272449,400.271426,127.4364386
79.00272462,400.2713841,127.439149
79.00272474,400.2713645,127.4417463
79.00272487,400.2713781,127.4440473
79.002725,400.2714291,127.4460194
79.00272512,400.2715144,127.4475474
79.00272525,400.2716273,127.448896
79.00272537,400.2717572,127.449806
79.0027255,400.2718926,127.4501477
79.00272562,400.2720228,127.450067
79.00272575,400.2721421,127.4495027
79.00272588,400.2722445,127.4487694
79.002726,400.272326,127.4478259
79.00272613,400.2723836,127.4467453
79.00272625,400.2724151,127.4457515
79.00272638,400.2724188,127.4448834
79.00272651,400.2723934,127.444554
79.00272663,400.2723379,127.4446007
79.00272676,400.2722518,127.4452577
79.00272688,400.272135,127.4465986
79.00272701,400.2719892,127.4485659
79.00272713,400.2718193,127.4510439
79.00272726,400.2716315,127.4538587
79.00272739,400.2714305,127.4568155
79.00272751,400.2712362,127.4597103
79.00272764,400.2710448,127.4625979
79.00272776,400.2708673,127.4652088
79.00272789,400.2707175,127.4674321
79.00272802,400.2705959,127.4692956
79.00272814,400.2705343,127.4707607
79.00272827,400.2705024,127.4717983
79.00272839,400.2705372,127.472387
79.00272852,400.2706044,127.4725105
79.00272864,400.2707001,127.4721657
79.00272877,400.2708287,127.4713739
79.0027289,400.2709598,127.4702027
79.00272902,400.2710866,127.4687426
79.00272915,400.2712032,127.4671061
79.00272927,400.2713039,127.4654196
79.0027294,400.271384,127.4638192
79.00272952,400.2714543,127.4624463
79.00272965,400.271498,127.4614449
79.00272978,400.2715061,127.4609591
79.0027299,400.2714853,127.4611086
79.00273003,400.2714288,127.4619566
79.00273015,400.2713449,127.4634493
79.00273028,400.2712379,127.4654746
79.00273041,400.2711116,127.4678611
79.00273053,400.2709845,127.4704139
79.00273066,400.2708502,127.472959
79.00273078,400.2707186,127.4753709
79.00273091,400.2705938,127.4775531
79.00273103,400.2705078,127.4794342
79.00273116,400.2704406,127.4809606
79.00273129,400.2704335,127.4820924
79.00273141,400.2704697,127.4827997
79.00273154,400.2705665,127.4830602
79.00273166,400.2707186,127.4828646
79.00273179,400.2709188,127.4822927
79.00273191,400.271156,127.4812718
79.00273204,400.2714167,127.4797594
79.00273217,400.2716847,127.4779342
79.00273229,400.2719641,127.4760846
79.00273242,400.2722363,127.4740954
79.00273254,400.2724895,127.4721267
79.00273267,400.2727217,127.4702358
79.00273279,400.2729255,127.4688027
79.00273292,400.2731178,127.4679216
79.00273305,400.2732821,127.4674724
79.00273317,400.2734101,127.467566
79.0027333,400.273511,127.4680852
79.00273342,400.273581,127.4688033
79.00273355,400.2736402,127.4697816
79.00273368,400.273686,127.470631
79.0027338,400.273723,127.4712549
79.00273393,400.2737655,127.4716155
79.00273405,400.2738161,127.4716505
79.00273418,400.2739011,127.4713118
79.0027343,400.2740102,127.4707788
79.00273443,400.2741583,127.4696768
79.00273456,400.2743501,127.4681178
79.00273468,400.274582,127.4659853
79.00273481,400.2748466,127.4633798
79.00273493,400.2751326,127.4603007
79.00273506,400.2754278,127.4567685
79.00273518,400.275719,127.4529498
79.00273531,400.2760097,127.4488227
79.00273544,400.2762828,127.4443835
79.00273556,400.276531,127.4400527
79.00273569,400.2767563,127.4357674
79.00273581,400.2769561,127.4317006
79.00273594,400.2771285,127.4280673
79.00273606,400.2772723,127.4250199
79.00273619,400.2773863,127.4226862
79.00273632,400.2774703,127.4211379
79.00273644,400.2775258,127.4203294
79.00273657,400.277557,127.4200446
79.00273669,400.2775698,127.4203788
79.00273682,400.2775712,127.4211077
79.00273695,400.2775695,127.4218708
79.00273707,400.2775732,127.4225638
79.0027372,400.2775915,127.4230738
79.00273732,400.2776336,127.4235375
79.00273745,400.2777086,127.4236829
79.00273757,400.2778243,127.4233552
79.0027377,400.2779846,127.4226156
79.00273783,400.2781861,127.4213529
79.00273795,400.2784217,127.4198615
79.00273808,400.2786804,127.4177739
79.0027382,400.2789497,127.415253
79.00273833,400.2792185,127.4122412
79.00273845,400.2794789,127.409064
79.00273858,400.2797245,127.4056885
79.00273871,400.2799509,127.4021992
79.00273883,400.2801546,127.3988289
79.00273896,400.280333,127.3957228
79.00273908,400.2804844,127.3930292
79.00273921,400.2806071,127.3908968
79.00273934,400.2807007,127.3894728
79.00273946,400.2807702,127.3888784
79.00273959,400.2808111,127.389178
79.00273971,400.2808205,127.3903183
79.00273984,400.2808098,127.3921871
79.00273996,400.2807977,127.3946128
79.00274009,400.2807765,127.3973839
79.00274022,400.2807568,127.4003019
79.00274034,400.2807419,127.4031945
79.00274047,400.2807564,127.4059406
79.00274059,400.2808061,127.4084476
79.00274072,400.2808835,127.4106466
79.00274084,400.2809955,127.4124857
79.00274097,400.2811348,127.4139266
79.0027411,400.2812868,127.4149401
79.00274122,400.2814554,127.4155137
79.00274135,400.2816158,127.4156606
79.00274147,400.2817618,127.4154419
79.0027416,400.2818909,127.4149423
79.00274173,400.2819992,127.4142689
79.00274185,400.2820836,127.4135437
79.00274198,400.2821556,127.4128984
79.0027421,400.2821912,127.4124705
79.00274223,400.2821976,127.4124004
79.00274235,400.2821673,127.4128289
79.00274248,400.2821068,127.4138723
79.00274261,400.282016,127.4154596
79.00274273,400.2818962,127.4177701
79.00274286,400.2817581,127.4207407
79.00274298,400.2816002,127.4239557
79.00274311,400.2814224,127.4273445
79.00274323,400.2812515,127.4307166
79.00274336,400.2810835,127.4339638
79.00274349,400.2809295,127.4369821
79.00274361,400.2808032,127.4396931
79.00274374,400.2807144,127.4422613
79.00274386,400.2806712,127.4443155
79.00274399,400.2806782,127.4459387
79.00274411,400.2807325,127.447015
79.00274424,400.2808203,127.4476343
79.00274437,400.2809477,127.4477916
79.00274449,400.2811003,127.447506
79.00274462,400.2812551,127.4468434
79.00274474,400.2814055,127.4458926
79.00274487,400.2815441,127.4447642
79.00274499,400.2816798,127.4435211
79.00274512,400.2817951,127.4424705
79.00274525,400.2818801,127.44161
79.00274537,400.2819388,127.4410101
79.0027455,400.2819641,127.4408742
79.00274562,400.2819748,127.4412966
79.00274575,400.2819473,127.4421209
79.00274587,400.2818921,127.4435598
79.002746,400.2818055,127.4451364
79.00274613,400.2817083,127.4467772
79.00274625,400.2815985,127.4483373
79.00274638,400.2814814,127.4496918
79.0027465,400.2813718,127.4509823
79.00274663,400.2812792,127.4518431
79.00274675,400.2812129,127.4523124
79.00274688,400.2811826,127.4522757
79.00274701,400.2811975,127.451807
79.00274713,400.2812655,127.4508859
79.00274726,400.2813906,127.4494972
79.00274738,400.2815695,127.4476384
79.00274751,400.2817949,127.4453903
79.00274763,400.282056,127.4426877
79.00274776,400.2823392,127.4394913
79.00274789,400.2826317,127.4360173
79.00274801,400.2829227,127.4323841
79.00274814,400.2832042,127.4287248
79.00274826,400.2834705,127.4251822
79.00274839,400.2837171,127.4219047
79.00274851,400.2839407,127.4190435
79.00274864,400.2841388,127.4167496
79.00274877,400.2843096,127.4151495
79.00274889,400.2844523,127.4143131
79.00274902,400.2845677,127.4141928
79.00274914,400.2846597,127.4145743
79.00274927,400.2847337,127.4155508
79.00274939,400.2847966,127.4168887
79.00274952,400.2848562,127.4182408
79.00274965,400.2849209,127.4195028
79.00274977,400.2849996,127.4205703
79.0027499,400.2851011,127.4215007
79.00275002,400.2852344,127.4220825
79.00275015,400.2854071,127.4222025
79.00275028,400.2856146,127.4219175
79.0027504,400.2858683,127.4212051
79.00275053,400.2861643,127.4202566
79.00275065,400.2864758,127.4187039
79.00275078,400.2867985,127.4167138
79.0027509,400.2871201,127.4142463
79.00275103,400.2874337,127.4115085
79.00275116,400.2877327,127.4086135
79.00275128,400.2880121,127.4056899
79.00275141,400.2882823,127.4028761
79.00275153,400.2885196,127.4003167
79.00275166,400.2887294,127.3981591
79.00275178,400.2889042,127.3965512
79.00275191,400.2890498,127.3956163
79.00275204,400.2891659,127.3954214
79.00275216,400.2892536,127.3959165
79.00275229,400.2893173,127.3969929
79.00275241,400.2893625,127.3984829
79.00275254,400.2893963,127.4001892
79.00275266,400.2894228,127.4018942
79.00275279,400.2894616,127.4036446
79.00275292,400.2895126,127.4051492
79.00275304,400.2895802,127.4062979
79.00275317,400.2896775,127.4071064
79.00275329,400.2898105,127.407531
79.00275342,400.2899692,127.4075392
79.00275354,400.2901672,127.4071068
79.00275367,400.290374,127.4062155
79.0027538,400.2905849,127.404861
79.00275392,400.2907907,127.4030643
79.00275405,400.2909833,127.4008945
79.00275417,400.2911718,127.3984441
79.0027543,400.2913328,127.3958286
79.00275443,400.2914688,127.3931779
79.00275455,400.2915725,127.3906317
79.00275468,400.2916485,127.3883352
79.0027548,400.2916956,127.3864363
79.00275493,400.2917128,127.3850832
79.00275505,400.2916999,127.3843991
79.00275518,400.2916622,127.3844512
79.00275531,400.2915953,127.3851889
79.00275543,400.2914969,127.3863992
79.00275556,400.2913807,127.3882449
79.00275568,400.2912544,127.3902167
79.00275581,400.2911264,127.3922257
79.00275593,400.2910058,127.394139
79.00275606,400.2909022,127.3958349
79.00275619,400.2908252,127.3974574
79.00275631,400.2907845,127.3986404
79.00275644,400.2907881,127.3994275
79.00275656,400.2908406,127.399704
79.00275669,400.2909388,127.3995457
79.00275681,400.2910692,127.3989399
79.00275694,400.2912376,127.3979656
79.00275707,400.2914291,127.3965476
79.00275719,400.2916215,127.3946448
79.00275732,400.2918081,127.3924659
79.00275744,400.2919823,127.3901237
79.00275757,400.2921477,127.3877464
79.00275769,400.2922909,127.3854715
79.00275782,400.2924045,127.3833417
79.00275795,400.2924922,127.3817839
79.00275807,400.2925526,127.3806347
79.0027582,400.2925979,127.3801431
79.00275832,400.2926046,127.3803847
79.00275845,400.2925833,127.3811824
79.00275857,400.2925314,127.3827928
79.0027587,400.2924623,127.3846941
79.00275883,400.2923831,127.3868262
79.00275895,400.2923021,127.3889943
79.00275908,400.2922281,127.3910603
79.0027592,400.2921704,127.3929204
79.00275933,400.2921383,127.3944884
79.00275945,400.2921414,127.3958262
79.00275958,400.2921876,127.3967634
79.00275971,400.292281,127.397185
79.00275983,400.2924186,127.3971688
79.00275996,400.2925933,127.396696
79.00276008,400.2927945,127.3957616
79.00276021,400.2930095,127.3943813
79.00276033,400.2932245,127.3927174
79.00276046,400.2934423,127.3907418
79.00276059,400.2936444,127.3884937
79.00276071,400.2938238,127.3862093
79.00276084,400.2939814,127.3840267
79.00276096,400.2941145,127.3820902
79.00276109,400.2942209,127.3805463
79.00276121,400.2942992,127.379542
79.00276134,400.2943481,127.3791995
79.00276147,400.2943674,127.3795849
79.00276159,400.2943584,127.3806463
79.00276172,400.2943256,127.3822736
79.00276184,400.2942748,127.3842215
79.00276197,400.2942135,127.386572
79.00276209,400.2941499,127.3888902
79.00276222,400.294093,127.3910455
79.00276235,400.294052,127.3931276
79.00276247,400.2940365,127.3948972
79.0027626,400.2940559,127.3962422
79.00276272,400.294118,127.397205
79.00276285,400.2942272,127.3979667
79.00276297,400.2943803,127.3981525
79.0027631,400.2945636,127.3978782
79.00276323,400.2947875,127.3970364
79.00276335,400.2950194,127.3957593
79.00276348,400.2952538,127.3941133
79.0027636,400.295482,127.3921884
79.00276373,400.2956964,127.3900973
79.00276385,400.295906,127.3879678
79.00276398,400.2960875,127.385855
79.00276411,400.2962438,127.3841447
79.00276423,400.2963673,127.3827106
79.00276436,400.2964631,127.3817874
79.00276448,400.2965303,127.3815253
79.00276461,400.2965738,127.3819888
79.00276473,400.2965891,127.3831248
79.00276486,400.2965733,127.3847206
79.00276499,400.2965398,127.3869327
79.00276511,400.296496,127.3892566
79.00276524,400.2964498,127.3916005
79.00276536,400.2964102,127.3938382
79.00276549,400.2963799,127.3958513
79.00276561,400.2963862,127.3976984
79.00276574,400.2964186,127.3991807
79.00276587,400.296493,127.4001848
79.00276599,400.2966143,127.4007737
79.00276612,400.2967712,127.4009282
79.00276624,400.29698,127.4007177
79.00276637,400.2972075,127.4000398
79.00276649,400.2974497,127.3988082
79.00276662,400.2976942,127.397207
79.00276675,400.2979322,127.3952959
79.00276687,400.298157,127.3933307
79.002767,400.2983631,127.3912683
79.00276712,400.2985545,127.3892299
79.00276725,400.2987203,127.3874393
79.00276737,400.2988532,127.3860421
79.0027675,400.298958,127.3851615
79.00276763,400.2990336,127.3848653
79.00276775,400.2990798,127.3851047
79.00276788,400.2990974,127.385687
79.002768,400.2990969,127.3867052
79.00276813,400.2990764,127.3878741
79.00276825,400.2990385,127.3889317
79.00276838,400.2989983,127.389763
79.00276851,400.2989646,127.3905472
79.00276863,400.2989466,127.3909211
79.00276876,400.2989538,127.3909129
79.00276888,400.2989954,127.3904098
79.00276901,400.2990794,127.3896954
79.00276913,400.2992098,127.3883941
79.00276926,400.2993836,127.3866277
79.00276939,400.2995935,127.3842875
79.00276951,400.2998239,127.3815685
79.00276964,400.30008,127.3784019
79.00276976,400.3003341,127.3747496
79.00276989,400.3005778,127.3708269
79.00277001,400.3008168,127.3667528
79.00277014,400.3010358,127.3626616
79.00277027,400.3012276,127.3586976
79.00277039,400.3013951,127.3549053
79.00277052,400.3015496,127.3517264
79.00277064,400.3016674,127.3489947
79.00277077,400.3017557,127.3469755
79.00277089,400.3018077,127.3457454
79.00277102,400.3018319,127.3452575
79.00277115,400.3018325,127.3454066
79.00277127,400.3018153,127.346028
79.0027714,400.3017874,127.3469218
79.00277152,400.3017571,127.3478595
79.00277165,400.3017279,127.3488821
79.00277177,400.3017243,127.3496819
79.0027719,400.3017385,127.3501498
79.00277203,400.3017853,127.3502919
79.00277215,400.3018744,127.3500612
79.00277228,400.3020098,127.3494223
79.0027724,400.3021883,127.3483491
79.00277253,400.3023962,127.3468217
79.00277265,400.3026435,127.3448351
79.00277278,400.3028979,127.3424097
79.00277291,400.3031536,127.3396156
79.00277303,400.3034026,127.3365469
79.00277316,400.3036371,127.3333209
79.00277328,400.3038611,127.3300698
79.00277341,400.3040617,127.3269357
79.00277353,400.3042318,127.3240665
79.00277366,400.3043753,127.32149
79.00277379,400.304491,127.3196801
79.00277391,400.3045834,127.31841
79.00277404,400.3046459,127.3179196
79.00277416,400.304673,127.3181483
79.00277429,400.3046764,127.3188798
79.00277441,400.3046601,127.3202056
79.00277454,400.3046402,127.3218907
79.00277467,400.3046142,127.3235884
79.00277479,400.3045897,127.3251943
79.00277492,400.304581,127.3266235
79.00277504,400.3045975,127.3277915
79.00277517,400.304647,127.3286347
79.00277529,400.3047339,127.3291059
79.00277542,400.304855,127.3291695
79.00277555,400.3049981,127.3288042
79.00277567,400.305169,127.3282014
79.0027758,400.3053496,127.3269932
79.00277592,400.305523,127.3253473
79.00277605,400.305682,127.3232235
79.00277617,400.305838,127.3207972
79.0027763,400.3059677,127.3183258
79.00277643,400.306073,127.3157649
79.00277655,400.3061467,127.3132381
79.00277668,400.3062068,127.3109693
79.0027768,400.3062294,127.3089844
79.00277693,400.3062223,127.3077509
79.00277705,400.3061785,127.3070423
79.00277718,400.3061104,127.3070923
79.00277731,400.3060138,127.3078393
79.00277743,400.305886,127.3090683
79.00277756,400.305741,127.3108689
79.00277768,400.3055863,127.3129971
79.00277781,400.3054305,127.3151189
79.00277793,400.3052828,127.3171297
79.00277806,400.3051461,127.3189518
79.00277818,400.3050486,127.3204935
79.00277831,400.3049797,127.321816
79.00277844,400.3049564,127.3227442
79.00277856,400.3049835,127.3231662
79.00277869,400.305058,127.3232511
79.00277881,400.3051733,127.3228754
79.00277894,400.3053189,127.321932
79.00277906,400.3054818,127.3205535
79.00277919,400.3056475,127.3188071
79.00277932,400.3058187,127.3167839
79.00277944,400.3059756,127.314598
79.00277957,400.3061113,127.3123135
79.00277969,400.3062261,127.3102402
79.00277982,400.3063171,127.3083903
79.00277994,400.306382,127.3068298
79.00278007,400.3064192,127.3057976
79.0027802,400.3064273,127.3054423
79.00278032,400.306406,127.3058286
79.00278045,400.3063567,127.306904
79.00278057,400.3062838,127.3084539
79.0027807,400.3061933,127.3106389
79.00278082,400.3060928,127.3129492
